from	to	num_distinct_user
HTXDien_DT	Tien dien T6 cua KH Ng Van Lien,so dien186,so tien 348962,nop 23/6 tai HTX yeu cau nop dung ngay cho HTX	1644
HTXDien_DT	Tien dien T6 cua KH Truong Gang thep,so dien144,so tien 389822,nop 23/6 tai Quan O Y 24/6 nop nha Loan Huong	1644
HTXDien_DT	Tien dien T6 cua KH Ng H Van,so dien213,so tien 411037,nop 23/6 tai nha vh TDP Quan va 2	1644
HTXDien_DT	Tien dien T6 cua KH Tuan nga,so dien436,so tien 1180296,nop 23/6 tai nha VH Thanh Hoa 24/5 nop tai Ba huong Tung	1644
HTXDien_DT	Tien dien T6 cua KH Dang Hung Luu,so dien308,so tien 657987,nop 23/6 tai nha vh TDP Quan va 2	1644
VOFFICE	ng dung dich vu bankplus vao thu tien dien tren dia ban tinh Tuyen Quang	1631
VOFFICE	h vu bankplus vao thu tien dien tren dia ban tinh Tuyen Quang	1631
VOFFICE	D/c Nguyen Trung Kien DA KY DUYET van ban co tieu de: [Trinh ky tu dong tu PMTC]HBH; Viettel Lac Son thanh toan tien dien nha tram BTS	1631
VOFFICE	D/c Le Khac Thanh DA KY DUYET van ban co tieu de: [Trinh ky tu dong tu PMTC]HBH; Viettel Lac Son thanh toan tien dien nha tram BTS, di	1631
VOFFICE	D/c Bui Van Vinh vua TRINH KY cho d/c van ban co tieu de: [Trinh ky tu dong tu PMTC]HBH; Viettel Lac Son thanh toan tien dien nha tram	1631
VOFFICE	D/c Ngo Thi Thu Trang DA KY DUYET van ban co tieu de: [Trinh ky tu dong tu PMTC]HBH; Viettel Lac Son thanh toan tien dien nha tram BTS	1631
VOFFICE	D/c Hoang Thi Thu Huong DA TU CHOI van ban co tieu de: TDG - Bang ke tong hop thanh toan tien dien thang 06/2018 - HTX. LY DO: so lieu	1631
VOFFICE	D/c Nguyen Thi Hai Yen vua TRINH KY cho d/c van ban co tieu de: TDG - Bang ke tong hop thanh toan tien dien thang 06/2018 - HTX	1631
VOFFICE	D/c Do Thanh Tuan DA KY DUYET van ban co tieu de: [Trinh ky tu dong tu PMTC]TDG - Thanh toan tien dien tram BTS thang 05/2018	1631
VOFFICE	D/c Phan Thi Nga VUA CHUYEN cho dong chi van ban: 2634/BC-VPC- TC_PTC: Trinh ky Bao cao Thanh toan tien dien tram BTS thang 5/2018	1631
VINID	VinID - Chuong trinh CSKH than thiet Tap doan Vingroup kinh chuc Quy khach DINH TIEN DIEN mot ngay sinh nhat ngap tran niem vui va hanh phuc!	2
VINID	VinID - Chuong trinh CSKH than thiet Tap doan Vingroup kinh chuc Quy khach Nguyen Tien Dien mot ngay sinh nhat ngap tran niem vui va hanh phuc!	2
CTYCOGIOITL	CG6 TB tam ngung cap dien KH Vu Thi Lan Phuong, ly do chua thanh toan tien dien   De nghi QK TT truoc 17h00' ngay 22/06/2018. LH: 0966361189	2
CTYCOGIOITL	CG6 Thong bao tam ngung cap dien KH Cong ty co phan thi nghiem va XD Thang Long thoi gian 09h00' ngay 19/6/2018 ly do chua thanh toan tien dien thang 05/2018	2
CTYCOGIOITL	CG6 Thong bao tam ngung cap dien KH Cong ty co phan thi nghiem va XD Thang Long thoi gian 09h00' ngay 19/6/2018 ly do chua thanh toan tien dien thang 05/2018	2
CTYCOGIOITL	CG6 TB tam ngung cap dien KH Vu Thi Lan Phuong, ly do chua thanh toan tien dien   De nghi QK TT truoc 17h00' ngay 22/06/2018. LH: 0966361189	2
CTYCOGIOITL	CG6 TB tien dien MKH 980,Vu Thi Lan Phuong  SD 1580Kwh,ST: 4.428.523d De nghi QK TT truoc 15h00' ngay 21/06/2018. LH: 0966361189	2
HTXHUONGSON	Thong bao tien dien thang 6:Khach hang <cl>1, DTT thang 6 la 300 Kwh, tong tien 634975d. Nop tien truoc ngay 25/6, lien he quan ly tram: 0979822007.	2
HTXHUONGSON	TB tien dien thang 6:Khach hang <cl1>, DTT thang 6 la <cl2> Kwh, tong tien <cl3>d. Nop tien truoc ngay 25/6, lien he quan ly tram: 0979822007.	2
HTXHUONGSON	Thong bao tien dien thang 6:Khach hang <cl>1, DTT thang 6 la 314 Kwh, tong tien 675246d. Nop tien truoc ngay 25/6, lien he quan ly tram: 0979822007.	2
HTXHUONGSON	TB tien dien thang 6:Khach hang Tu van Hiep, DTT thang 6 la 314 Kwh, tong tien 675246d. Nop tien truoc ngay 25/6, lien he quan ly tram: 0979822007.	2
Artemis	ACC Thang long thong bao. Tien dien + nuoc  thang 5/2018 CH A11_T11 la: 855,648 VND(Quy khach co the lay thong bao chi tiet tai quay L	2
Artemis	ACC Thang long thong bao. Tien dien nuoc  thang 5/2018 CH D01_T09 la: 5,112 VND. Quy khach TT truoc ngay 10/6.Vui long bo qua tin nhan	2
UB_DUCVINH	Kinh moi dong chi thon truong gap dong chi Truong de nhan tien dien ho ngheo va ho chinh sach quy II nam 2018. Tran trong./.	2
UB_DUCVINH	Kinh moi dong chi thon truong gap dong chi Truong de nhan tien dien ho ngheo va ho chinh sach quy II nam 2018. Tran trong./.	2
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Huan Phuong so tien dien T052018: 3074 - 3003 la 71 Kw so tien 122155d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Lien thanh so tien dien T052018: 5005 - 4614 la 391 Kw so tien 896736.5d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Luong Hung so tien dien T052018: 5282 - 5051 la 231 Kw so tien 457369d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Nhung Hop so tien dien T052018: 2970 - 2783 la 187 Kw so tien 323510d de nghi KH thanh toan tu ngay 15-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Huu Ban so tien dien T052018: 4518 - 4273 la 245 Kw so tien 493405d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Quang Thuong so tien dien T052018: 3154 - 2961 la 193 Kw so tien 363268.4d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Chuc Tuu so tien dien T052018: 924 - 889 la 35 Kw so tien 59636.5d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH QLam Luong so tien dien T052018: 1672 - 1612 la 60 Kw so tien 162426d de nghi KH thanh toan tu ngay 15-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Chi HuongBa Ngo so tien dien T052018: 1475 - 1388 la 87 Kw so tien 150315d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
HTXHOPTHINH	HTXDVNN Hop Thinh TB Quy KH Phuong Do so tien dien T052018: 5158 - 4806 la 352 Kw so tien 657047.6d de nghi KH thanh toan tu ngay 10-20/06/2018	1535
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
SHB	Thanh toan tien DIEN cung SHB Tien Giang, MIEN PHI dich vu, MIEN PHI mo tai khoan va the ATM. Hotline:02733877789 may le (109)	1225
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 164.395 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 452.221 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 539.737 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 148.555 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 201.808 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 222.246 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 332.611 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 637.852 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 657.987 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
HTX_TRUNGMY	HTX dien trung my thong bao tien dien thang 6/2018 cua quy khach la 228.378 Moi quy khach den dia diem quy dinh de thanh toan vao ngay 23. Tran trong	1155
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-PC-00066 su dung 234kwh chi so cuoi4046 Tong thanh toan 465.091 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-LC-00157 su dung 397kwh chi so cuoi4320 Tong thanh toan 913.996 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-TX-00161 su dung 153kwh chi so cuoi2093 Tong thanh toan 281.516 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-TD1-00050 su dung 102kwh chi so cuoi1378 Tong thanh toan 177.283 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-LC-00358 su dung 272kwh chi so cuoi5128 Tong thanh toan 562.903 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-LC-00420 su dung 168kwh chi so cuoi2132 Tong thanh toan 312.173 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-TX-00052 su dung 173kwh chi so cuoi2092 Tong thanh toan 322.392 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-LC-00218 su dung 286kwh chi so cuoi4238 Tong thanh toan 598.939 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-TD2-00180 su dung 161kwh chi so cuoi1095 Tong thanh toan 297.867 Quy khach thanh toan truoc ngay 27/6	1027
CTY DIEN LC	Tien dien thang 6/2018 kh:LC-TD2-00184 su dung 181kwh chi so cuoi1448 Tong thanh toan 338.743 Quy khach thanh toan truoc ngay 27/6	1027
DN_VINHNINH	Tien dien T06.2018, KH: T03-L01-00007 su dung: 202 kWh, chi so cuoi 10882, tong thanh toan: 382723, KH thanh toan trong ngay 24/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T06-L01-00202 su dung: 175 kWh, chi so cuoi 8268, tong thanh toan: 326480, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T02-L01-00036 su dung: 118 kWh, chi so cuoi 4160, tong thanh toan: 209983, KH thanh toan trong ngay 26/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T04-L01-00006 su dung: 63 kWh, chi so cuoi 5713, tong thanh toan: 108075, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T06-L01-00147 su dung: 243 kWh, chi so cuoi 6878, tong thanh toan: 488257, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T06-L01-00145 su dung: 300 kWh, chi so cuoi 11371, tong thanh toan: 634975, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T04-L01-00139 su dung: 33 kWh, chi so cuoi 1712, tong thanh toan: 56229, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T06-L01-00028 su dung: 59 kWh, chi so cuoi 11060, tong thanh toan: 101035, KH thanh toan trong ngay 23/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T02-L01-00159 su dung: 158 kWh, chi so cuoi 5497, tong thanh toan: 291735, KH thanh toan trong ngay 26/06 tai diem thu	551
DN_VINHNINH	Tien dien T06.2018, KH: T05-L01-00155 su dung: 93 kWh, chi so cuoi 5550, tong thanh toan: 160875, KH thanh toan trong ngay 23/06 tai diem thu	551
Cty_DNLM_HP	Thong bao: Tien dien thang 6/2018 cua khach hang DNC07424866 la:  263122vnd/144kw. Tran trong!	478
Cty_DNLM_HP	Thong bao: Tien dien thang 6/2018 cua khach hang DNC07424725 la:  310130vnd/167kw. Tran trong!	478
Cty_DNLM_HP	Thong bao: Tien dien 6/2018 cua khach hang DNC05359320 la:  709764vnd/326kw. De nghi KH thanh toan theo qui dinh. Xin loi neu KH da thanh toan!	478
Cty_DNLM_HP	Thong bao: Tien dien thang 6/2018 cua khach hang DNC07424724 la:  361225vnd/192kw. Tran trong!	478
Cty_DNLM_HP	DNC TB: Tien dien 6/2018 cua KH DNC03160883 tai SHP Plaza - 12 Lach Tray la: 365312vnd/194kw. Thu tien tu 21/6-27/6 tai Ban QL (Tang 8). LH: 0906126222.	478
Cty_DNLM_HP	DNC TB: Tien dien 6/2018 cua KH DNC03160886 tai SHP Plaza - 12 Lach Tray la: 1288070vnd/523kw. Thu tien tu 21/6-27/6 tai Ban QL (Tang 8). LH: 0906126222.	478
Cty_DNLM_HP	TB: Tien dien thang 5/2018 cua khach hang DNC03160883 tai SHP Plaza - 12 Lach Tray la: 42598vnd/25kw. De nghi KH nop tien tai Ban QL (Tang 8)	478
Cty_DNLM_HP	TB: De nghi quy khach nop tien dien thang 5/2018 SD tai Toa nha SHP Plaza. Tu ngay 5/6/2018 den 9/6/2018 tai Ban q.ly (Tang 8). Lien he: 0906.126222 - mr Thanh	478
Cty_DNLM_HP	TB: De nghi quy khach nop tien dien thang 5/2018 SD tai Toa nha SHP Plaza. Tu ngay 5/6/2018 den 9/6/2018 tai Ban q.ly (Tang 8). Lien he: 0906.126222 - mr Thanh	478
Cty_DNLM_HP	TB: Tien dien thang 5/2018 cua khach hang DNC03160886 tai SHP Plaza - 12 Lach Tray la: 534589vnd/261kw. De nghi KH nop tien tai Ban QL (Tang 8)	478
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Nguyen Van Hai, Ma KH:PB09040038893, dien tieu thu 15 150KWH, tong tien 26 197 380VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Nguyen Thi Thanh Tam, Ma KH:PB09040046395, dien tieu thu 240KWH, tong tien 468 908VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Nguyen Thi Thanh Tam, Ma KH:PB09040046395, dien tieu thu 120KWH, tong tien 5 251VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Huynh Van Phuong, Ma KH:PB09040032487, dien tieu thu 12 560KWH, tong tien 21 718 752VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Tran Van Rom, Ma KH:PB09040043079, dien tieu thu 5 194KWH, tong tien 8 824 867VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH Khu Nuoi Tom 7 ha Binh Thang, Ma KH:PB09040000632, dien tieu thu 5 541KWH, tong ti	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Le Vu Minh, Ma KH:PB09040038564, dien tieu thu 144KWH, tong tien 270 787VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Huynh Van Ty, Ma KH:PB09040036438, dien tieu thu 15 483KWH, tong tien 26 622 207VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Huynh Van Ty 2, Ma KH:PB09040036437, dien tieu thu 20 512KWH, tong tien 35 889 429VND.Tran trong!	282
EVN.BENTRE	DL BinhDai thong bao: Tien dien thang 6/2018 cua KH NTCN Le Thi Man, Ma KH:PB09040032318, dien tieu thu 17 760KWH, tong tien 30 710 592VND.Tran trong!	282
SeABank	SeABank: Ngay 05/06/2018 TK: 00600014460415 Phat sinh: -7,894,950 VND. So du: 7,639,697 VND. Noi dung: E THAO 83 LDT TT TIEN NHA 3 THANG 678 VA TIEN DIEN NUO...	87
SeABank	SeABank: Ngay 09/06/2018 TK: 10200014417193 Phat sinh: +3,387,520 VND. So du: 5,730,454 VND. Nguoi chuyen: MUNG THI QUYNH THO. Noi dung: Tien dien nuoc AMC t...	87
SeABank	SeABank: Ngay 04/06/2018 TK: 10200014417193 Phat sinh: +3,200,000 VND. So du: 1,330,825 VND. Nguoi chuyen: BUI NGUYEN THUY PHUO. Noi dung: TIEN DIEN PGD Q10	87
SeABank	SeABank: Ngay 08/06/2018 TK: 10200014417193 Phat sinh: +3,700,000 VND. So du: 4,272,825 VND. Nguoi chuyen: BUI NGUYEN THUY PHUO. Noi dung: Tt tien dien q10	87
SeABank	SeABank: Date 05/06/2018 Account: 43000014365460 Change: -23,855 VND. Balance: 24,344,258 VND. Payee: PP07000724320-700197 Detail: tien dien thang 5 . .	87
SeABank	SeABank: Ngay 06/06/2018 TK: 60100014280890 Phat sinh: -1,802,135 VND. So du: 282,495 VND. Noi dung: can ho CT4 . phong 0905 . nop tien dien nuoc thang 5. na...	87
SeABank	SeABank: Ngay 05/06/2018 TK: 40100014041163 Phat sinh: -598,939 VND. So du: 7,837,788 VND. Nguoi nhan: PP01000106050-700141. Noi dung: Minh tt tien dien 5 20...	87
SeABank	SeABank: Ngay 13/06/2018 TK: 01700014525231 Phat sinh: -3,607,689 VND. So du: 30,004,098 VND. Nguoi nhan: NGUYEN THI MINH NGUYET. Noi dung: ck tien dien t6.2...	87
SeABank	SeABank: Ngay 12/06/2018 TK: 01700014525231 Phat sinh: -3,624,807 VND. So du: 33,611,787 VND. Nguoi nhan: NGUYEN THU HANG. Noi dung: Ck tien dien t6.2018 PGD...	87
SeABank	SeABank: Ngay 05/06/2018 TK: 01700014525231 Phat sinh: +23,435,906 VND. So du: 37,154,467 VND. Noi dung: SEABANK LONG BIEN TT CP TIEN DIEN T05.18 CUA CN LONG...	87
mOffice	Van thu Van thu 01 vua GUI cho ban van ban co tieu de: De nghi ban lanh dao cong ty ky duyet thanh toan tien dien thang 6/2018 Cho Cong ty dien luc TQ.	29
mOffice	Van ban co tieu de: De nghi ban lanh dao cong ty ky duyet thanh toan tien dien thang 6/2018 Cho Cong ty dien luc TQ DA DUOC KY (da hoan thanh luong trinh ky).	29
mOffice	Nhan vien Le Tan Nguyen Thi Thao vua TRINH KY ban van ban co tieu de: DNTU tien dien su dung VP HN- can ho 501+1108 toa nha HH2 Bac Ha tu (09/5-08/6/2018).	29
mOffice	Nhan vien hanh chinh Nguyen Thi Yen vua TRINH KY ban van ban co tieu de: DNTT CP THUE KHO HN 6 THANG VA CP ENTRERNET, TIEN DIEN THANG 1, THANG 2 TAI KHO HN.	29
mOffice	Nhan vien Le Tan Nguyen Thi Thao vua TRINH KY ban van ban co tieu de: DNTU tien dien su dung van phong HN _Nha 11 Nguyen Xien thang 6 (tu 15/5- 14/6/2018).	29
mOffice	PHU TRACH TONG HOP - BDH Pham Thi Loc vua TRINH KY ban van ban co tieu de: De nghi tam ung tien dien T06.	29
mOffice	Van ban co tieu de: DNTT- Tien dien thang 5 DA DUOC KY (da hoan thanh luong trinh ky).	29
mOffice	P.TGD Pham Anh Dung DA KY ban van ban co tieu de: DNTT- Tien dien thang 5.	29
mOffice	Ban nhan duoc van ban can ban hanh, van ban co tieu de: DNTT- Tien dien thang 5 .	29
mOffice	Ke toan vien Nguyen Thi Tam DA KY ban van ban co tieu de: DNTT- Tien dien thang 5.	29
EVNSPC_CSKH	Em gui anh so tien dien thang 6/2018 cua ma KH PB04010084466: 256,991 dong. Xin cam on.	29
EVNSPC_CSKH	TB tien dien khach hang co ma KH: PB06030036780, su dung dien ky 1, T5/2018, so tien 351 006 dong. Vui long bo qua neu da thanh toan.	29
EVNSPC_CSKH	Dien luc Ben Cat TB tien dien ky *KY# ; thang 6/2018, ma KH:PB04040075196 DNTT:273.0kWh, tong tien:616 583.0D. Quy KH vui long thanh t	29
EVNSPC_CSKH	KH:Tran Thi Ngoc Tram. DC: O P3 duong Dong Khoi P. Hoa Phu, SDT:0919747786. KH da thanh toan tien dien va phi dong cat .	29
EVNSPC_CSKH	Anh Toan. DC: B1.3.19 ASXH Hoa Loi, SDT:0911550560. 44.1 KH da thanh toan tien dien va phi dong cat cach day 3 ngay.	29
EVNSPC_CSKH	DL Go Dau thong bao tien dien cua KH Le Van Dong; hoa don ky 1 ; thang 6/2018 ; ma KH PB05020018132 ;dien tieu thu 218KWH ;so tien 423 907VND	29
EVNSPC_CSKH	TTCSKH thong bao tien dien thang 6/2018 la 36,459,322 dong	29
EVNSPC_CSKH	Nguyen Thi Bich Ngan 379/6A Tan Thang Tan Binh 0929549548 KH da thanh toan tien dien nhung Bo phan cat dien goi giay thong bao cat dien cho KH Nho anh bao lai	29
EVNSPC_CSKH	Quy khach vui long soan tin nhan voi cu phap: SPCDK PB07120063619 TD gui 8655 de nhan thong bao tien dien hang thang. Cam on quy khach da lien he TTCSKH EVNSPC.	29
EVNSPC_CSKH	Nguyen Thi Minh Hieu 550/10B Kp.Dong Chieu 02746272408 KH da thanh toan tien dien va phi dong cat  Khu A Dong chieu	29
VietABank	TK 5005000046029000; 16:13 07/06/2018; -4,018,802 VND; So du: 4,851,770,935 VND; ND: CTCP DAU TU SAI GON-HA NOI THANH TOAN TIEN DIEN THANG 5/2018 # 1302	28
VietABank	TK 5030000003149000; 15:03 05/06/2018; +4,761,286 VND; So du: 4,860,171 VND; ND:  VAB HO TT TIEN DIEN T5/2018 CUA PGD TRUNG TAM TU 13/047/2018 DEN 12/05/2018 TH	28
VietABank	TK 4121000010629000; 15:04 11/06/2018; +3,340,561 VND; So du: 4,772,268 VND; ND: TAM UNG TIEN DIEN KY 06/18 CHO PGD CHAU PHU - CN AG	28
VietABank	TK 5009000048829000; 19:32 13/06/2018; -1,027,000 VND; So du: 8,613,426 VND; ND: chau H ck tien dien nuoc t5(Tham chieu GD 664104)	28
VietABank	TK 5031000018989000; 13:24 12/06/2018; +7,373,662 VND; So du: 9,358,922 VND; ND: VAB TT TIEN DIEN T4/2018 THEO HD 0318506 NGAY 08/05/2018 CUA PGD PHAN DINH PHUN	28
VietABank	TK 1634000009069000; 11:03 12/06/2018; +5,065,538 VND; So du: 61,018,370 VND; ND: VAB HOI AN - PGD TAM KY - TT TIEN NUOC, TIEN DIEN T5.2018 (TRAN THI BINH) - DN	28
VietABank	TK 3001000013069000; 16:32 06/06/2018; +4,867,502 VND; So du: 8,680,604 VND; ND: NGO THI THANH THUY-GDV TAM UNG DONG TIEN DIEN KY 07/18 TAI PGD GO VAP	28
VietABank	TK 5009000046279000; 15:15 04/06/2018; -69,036,120 VND; So du: 7,508,975 VND; ND: Cong Ty CP Dau Tu Vien Dong chuyen tien dien ky tu 18.05.18 den 29.05.18	28
VietABank	TK 5009000046279000; 16:19 04/06/2018; +24,289,183 VND; So du: 31,798,158 VND; ND: NGUYEN LE ASSOCIATION COMPANY CTY NGUYEN LE TT TIEN DIEN THANG 4PHI GUI XE OT	28
VietABank	TK 5006000060299000; 09:50 10/06/2018; -1,020,000 VND; So du: 104,116,187 VND; ND: E thao tt tien dien t6.2018(Tham chieu GD 742068)	28
PC_BacGiang	Phieu:2495232. KH:Nguyen Thi Nga. DC: 30.I/T1 -Thon Do Ben, xa Cuong Son, SDT:0963065671. KH bao da thanh toan no tien dien luc  09 gi	28
PC_BacGiang	Phieu:2609716. KH:Man Duc Thanh. DC: Thon Dai Dong, Xa Danh Thang- Hiep Hoa , SDT:01664180060. KH bao da thanh toan tien dien vao ngay	28
PC_BacGiang	ot;Cong to khong chinh xac&quot; dan den tien dien cua thang nay khong phat sinh, nghi ngo dau noi nham sang cong to Nguyen Anh Tuan .	28
PC_BacGiang	Phieu:2509090. KH:Cong  ty CP ngoi sao Bac Giang. DC: Dinh  Tan, Tan Dinh, LG, SDT:0974979989. Kien nghi kiem tra Hoa don tien dien th	28
